id,nameKR,ribbon,bookYear,phone,priceRangeMin,priceRangeMax,businessHours,menu,dayOff,OpenDate,roadAddr,jibunAddr,detailAddress,siNm,sggNm,emdNm,zone2_1,zone2_2,lat,lng,review,foodTypes,ribbon_num
5501,부산자갈치왕곰장어,NOT,2025,051-552-5874  ,2000.0,65000.0,10:00~02:00(익일) ,"곰장어(소 4만5천원, 중 5만5천원, 대 6만5천원), 볶음밥(2천원)",월 1회 비정기적 휴무,,부산광역시 동래구 온천장로107번길 44 (온천동),부산광역시 동래구 온천동 138-41,,부산광역시,동래구,온천동,부산,동래구,35.2207991112241,129.081971087676,60년이 넘는 전통의 곰장어 전문점. 곰장어 손질 부문으로 기네스북에 올라간 사장이 운영하는 곳이다. 매콤하게 양념된 곰장어를 향긋한 깻잎에 싸 먹어도 좋고 소금구이로 불에 노릇하게 구워 먹어도 좋다.,"한식(어패류), 곰장어",0
5492,강서면옥,NOT,2025,043-544-3895  ,11000.0,35000.0,11:00~일몰 전 ,"메밀물냉면, 메밀비빔냉면(각 1만1천원), 한우모둠수육(3만5천원)",동절기 휴무,1979년 ,충청북도 보은군 보은읍 동편길 35,충청북도 보은군 보은읍 삼산리 246 음식점,,충청북도,보은군,보은읍,충북,보은군,36.48239102307592,127.72255879430382,"보은 최고의 평양냉면으로 꼽는 냉면집. 정통 평양냉면을 기대하고 가면 실망할 수도 있지만 나름 평양냉면에 가까운 맛을 내고 있다. 소머릿고기와 사태, 양지 등이 나오는 한우모둠수육을 곁들이는 것도 좋다.","한식(면류), 평양냉면, 한식(육류), 수육",0
5489,유성식당,NOT,2025,063-291-8182  ,10000.0,23000.0,,,,1976년 ,전라북도 완주군 삼례읍 동학로 29,전라북도 완주군 삼례읍 삼례리 910-17,,전북특별자치도,완주군,삼례읍,전북,완주군,35.910329985322086,127.07457542801662,여러 가지 돼지부속고기가 푸짐하게 들어간 순대국밥을 맛볼 수 있는 곳. 순대국밥이지만 순대는 따로 요청해야 넣어주는 것이 특징이다. 인근의 익산 지역 주민도 일부러 찾아 오는 40년이 넘는 전통의 유명한 맛집이다.,"한식(탕/국/찌개/전골), 순댓국",0
5487,1960청원모밀,NOT,2025,062-222-2210  ,6000.0,9500.0,11:00~15:00/16:00~20:00 ,"메밀국수, 짜장메밀, 마른메밀, 유부우동(각 8천원), 비빔메밀, 냉메밀, 유부메밀(각 9천원), 김치메밀(9천5백원), 유부초밥(6천원)",연중무휴,1960년 ,광주광역시 동구 중앙로 174-1 (충장로3가),광주광역시 동구 충장로3가 31-7,,광주광역시,동구,충장로3가,광주,동구/금남로/충장로,35.149144,126.914459,"가쓰오부시 국물이 아닌 멸칫국물로 쓰유를 만드는 한국식 메밀국수를 먹을 수 있는 곳. 60여 년의 내력을 자랑하는 집으로, 옛날식 유부초밥을 곁들이는 것도 좋다.","한식(면류), 메밀국수",0
5485,영빈관,NOT,2025,051-246-0328  ,10000.0,70000.0,09:30~22:00 ,"돌솥비빔밥(1만5천원), 점심특선(3만원), 매화상차림(4만원), 모란상차림(5만원), 영빈스페셜한정식(7만원), 특품상차림(10만원)",명절 휴무,1976년 ,부산광역시 중구 광복로97번길 17 (동광동2가),부산광역시 중구 동광동2가 8-1,,부산광역시,중구,동광동2가,부산,중구/광복동/남포동,35.100141,129.034904,"외국인도 많이 찾는 깔끔한 한정식집으로, 50년의 전통을 자랑한다. 정성스레 담겨 나오는 정갈한 음식은 자극적이지 않고 담백한 맛을 낸다. 인테리어가 깔끔하고 분위기도 좋아 상견례 장소로도 인기가 많다.","한식(일반한식), 한정식",0
5475,백로식당,NOT,2025,043-273-0713  ,2000.0,15000.0,11:00~22:00 ,"한방양념불고기(200g 1만5천원), 원조땡밥(2천원), 치즈땡밥(3천원)",연중무휴,1976년 ,충청북도 청주시 흥덕구 1순환로 418 (신봉동),충청북도 청주시 흥덕구 신봉동 51-2,,충청북도,청주시 흥덕구,신봉동,충북,청주시,36.653476,127.470648,"한방양념불고기로 유명한 집. 쿠킹호일 위에 고추장으로 버무린 삼겹살을 구워 먹는 것으로, 특허까지 받았을 정도다. 마지막에는 김치를 넣어 밥을 볶아먹는 것도 별미다.","한식(육류), 돼지불고기",0
5435,만리식당,NOT,2025,043-846-3206  ,10000.0,80000.0,09:00~21:00 ,"꿩샤부샤부코스(2인 7만원, 3인 10만원, 4인 12만원), 꿩볶음탕, 토끼볶음탕(각 8만원)",연중무휴,,충청북도 충주시 수안보면 물탕2길 5,충청북도 충주시 수안보면 온천리 212-1,,충청북도,충주시,수안보면,충북,충주시,36.84631,127.9899,"다양한 꿩 요리를 코스로 즐길 수 있는 곳. 육수에 꿩 고기를 담가 먹는 꿩샤부샤부를 비롯해 불고기, 만두, 깐풍기 등 8가지 요리를 선보인다. 꿩 코스 외에 토끼볶음탕, 꿩볶음탕 등을 별도로 주문할 수도 있다. 50여 년 역사를 자랑한다.","한식(가금류), 꿩고기",0
5418,장림산방,NOT,2025,043-422-0010  ,14000.0,26000.0,08:00~21:00 ,"약선정식(2만6천원), 산방정식(1만8천원), 곤드레가마솥밥(1만4천원), 능이버섯전골(1만7천원), 마늘석갈비정식(2만2천원), 황태구이(2만5천원), 더덕구이(2만원)",화요일 휴무,,충청북도 단양군 대강면 단양로 142,충청북도 단양군 대강면 장림리 101-37,,충청북도,단양군,대강면,충북,단양군,36.921459,128.356918,"60여 년 동안 청국장으로 손맛을 자랑하는 곳. 콩과 대추 등을 넣고 지은 가마솥밥 맛이 좋으며 소백산에서 자생하는 곤드레산나물로 지은 가마솥밥이 나오는 곤드레정식도 인기다. 이외에도 버섯전골, 황태구이 등도 맛볼 수 있다. 모든 메뉴는 2인 이상부터 주문 가능하다.","한식(일반한식), 일반한식, 한식(탕/국/찌개/전골), 청국장",0
5412,중앙산채명가,NOT,2025,041-337-0077  ,13000.0,30000.0,,,,,충청남도 예산군 덕산면 수덕사안길 42-1,충청남도 예산군 덕산면 사천리 25-15,,충청남도,예산군,덕산면,충남,예산군,36.657659,126.620565,"수덕사 입구에 있는 곳으로, 산채더덕구이한정식, 산채비빔밥, 우렁된장찌개 등을 맛볼 수 있다. 한상 가득 맛깔스러운 찬이 깔리며 아삭아삭한 더덕구이가 특히 별미다. 50년의 역사를 자랑한다.","한식(일반한식), 산채정식, 산채비빔밥",0
5383,명산식당,NOT,2025,031-242-3999  ,9000.0,30000.0,24시간 영업 ,"순댓국(9천원), 따로국밥(1만원), 술국(1만7천원), 모둠수육, 머리수육, 내장수육(각 소 2만원, 중 2만5천원, 대 3만원)",연중무휴,1978년 ,경기도 수원시 팔달구 매산로 1-6 (매산로1가),경기도 수원시 팔달구 매산로1가 60-20,,경기도,수원시 팔달구,매산로1가,경기,수원시,37.267167,127.001695,"머릿고기와 순댓국이 유명한 곳. 순댓국에는 기본적으로 매운 양념이 들어가며 고기와 순대가 푸짐하게 들어간다. 머릿고기에 술 한잔 곁들이기도 좋은 분위기. 40년 넘는 전통을 자랑하는 집으로, 바로 옆에 있는 아다미식당, 일미식당과 함께 수원역 앞에서 이름난 순댓국집 중 하나다.","한식(탕/국/찌개/전골), 순댓국",0
5382,아다미식당,NOT,2025,031-242-4190  ,9000.0,30000.0,24시간 영업 ,"순댓국(9천원), 따로국밥(1만원), 술국(1만7천원), 모둠수육, 머리수육, 내장수육(각 소 2만원, 중 2만5천원, 대 3만원)",명절 휴무,,경기도 수원시 팔달구 매산로 1-8 (매산로1가),경기도 수원시 팔달구 매산로1가 60-5,,경기도,수원시 팔달구,매산로1가,경기,수원시,37.267261,127.001742,순대국밥과 머릿고기가 유명한 집. 명산식당과 함께 수원 역전에서 쌍벽을 이루는 순대국밥집으로 알려졌다. 고기의 양도 푸짐하다. 머릿고기를 시켜놓고 술 한잔 기울이는 사람들이 많아 저녁때는 자리가 없을 정도다. 60여 년 역사를 자랑하는 곳.,"한식(탕/국/찌개/전골), 순댓국",0
5381,일미순대국,NOT,2025,031-251-9640  ,10000.0,40000.0,10:00~22:00 ,"순대국밥, 돼지머리국밥(각 1만원), 따로국밥(1만1천원), 술국(2만원, 대 2만5천원), 머릿고기, 내장모둠(각 소 2만원, 중 2만5천원, 대 3만원, 특대 4만원)",비정기적 휴무,,경기도 수원시 팔달구 향교로 2 (매산로1가),경기도 수원시 팔달구 매산로1가 60-3,,경기도,수원시 팔달구,매산로1가,경기,수원시,37.2674005491516,127.001584347069,"오랫동안 수원역 부근에 자리 잡고 있는 순댓국집으로, 국산 돼지고기만을 사용하여 국물이 진하면서 맛있고, 육질이 좋다. 순대국밥은 밥이 말아져 나오고 따로국밥은 공깃밥이 따로 나온다. 머릿고기수육과 내장모둠도 많이 찾는다. ","한식(탕/국/찌개/전골), 순댓국",0
5361,자선농원,NOT,2025,031-247-6093  ,10000.0,15000.0,09:00~21:00(재료 소진 시 마감) ,"자선보리밥, 유기농청국장(각 1만원), 차돌얼큰청국장(1만2천원), 해물얼큰청국장(각 1만1천원), 묵무침(1만5천원), 버섯파전(1만3천원)",명절 당일 휴무,,경기도 수원시 장안구 광교산로 363-1 (하광교동),경기도 수원시 장안구 하광교동 107-9,,경기도,수원시 장안구,하광교동,경기,수원시,37.3153796655905,127.019014765343,정통 보리밥으로 알려진 50여 년 전통의 한식집. 직접 텃밭에서 따온 채소가 나오며 하나같이 맛깔스러운 반찬이다. 실내 분위기에서 연륜이 느껴진다.,"한식(일반한식), 보리밥",0
5281,평양숨두부,NOT,2025,042-284-4141  ,6000.0,58000.0,11:00~22:00(마지막 주문 21:30) ,"숨두부(6천원), 삼계탕(1만5천원), 토종닭옻백숙, 오리한방백숙(각 5만8천원), 토종닭백숙, 토종닭볶음탕(각 5만3천원), 유황오리훈제(5만8천원), 오리로스(반마리 3만5천원, 한마리 5만8천원)","월요일, 명절 휴무",,대전광역시 동구 대전로 381 (대성동),대전광역시 동구 대성동 163-2,,대전광역시,동구,대성동,대전,동구/대전역,36.301258,127.456685,"70여 년에 걸쳐 3대가 운영해 온 숨두부집. 숨두부는 순두부의 황해도식 방언으로, 담백한 맛이 좋다. 감칠맛 나는 양념장을 곁들여도 별미. 순두부를 만드는 콩은 충청남도와 전라도 지방에서 가져와서 사용한다.","한식(가금류), 닭백숙, 한식(일반한식), 순두부",0
5269,태화장,NOT,2025,042-256-2407  ,7000.0,40000.0,11:30~15:00/17:00~21:00 ,"짜장면(7천원), 짬뽕, 볶음밥(각 8천원), 사천탕수육(2만8천원), 라조기, 양장피(각 3만8천원), 팔보채(4만원)","첫째, 셋째 주 월요일 휴무",1953년 ,대전광역시 동구 중앙로203번길 78 (정동),대전광역시 동구 정동 36-32,,대전광역시,동구,정동,대전,동구/대전역,36.333824,127.429368,"대전에서 가장 오래된 중국집 중 하나로, 70여 년의 역사를 자랑한다. 짜장면, 짬뽕, 탕수육 등의 메뉴부터 수준 높은 공력을 자랑하는 요리 메뉴도 인기가 많다. 오붓하게 식사할 수 있는 룸이 많이 있어서 각종 모임에 좋다.","중식, 일반중식",0
7989,새이학가든,NOT,2025,041-855-7080  ,10000.0,35000.0,,,,1947년 ,충청남도 공주시 금강공원길 15-2 (금성동),충청남도 공주시 금성동 173-5,,충청남도,공주시,금성동,충남,공주시,36.46649,127.121949,"오랫동안 따로국밥을 해온 곳. 1947년 5일장에서 장터국밥을 팔기 시작한 것이 시초로, 현재는 넓은 좌석을 갖춘 대형 식당으로 발전했다.","한식(탕/국/찌개/전골), 소고기국밥",0
7855,태조감자국,NOT,2026,02-921-7667,25000.0,37000.0,,,,1958년 01월 24일,서울특별시 성북구 보문로34길 43 (동선동1가),서울특별시 성북구 동선동1가 49 세학빌딩,세학빌딩,서울특별시,성북구,동선동1가,서울 강북,성신여대/고려대,37.5908139536716,127.017694871938,"3대째 내려오는 오랜 역사의 감자탕집. 뼈다귀, 당면, 감자, 깻잎, 들깨가루 등을 넣어 끓인 감자탕 맛이 좋다. 다른 감자탕과는 달리 수제비와 떡이 들어간 것이 특징이다.","한식(탕/국/찌개/전골), 감자탕",0
7002,안동반점,NOT,2026,02-923-4448 ,7000.0,35000.0,,,,,서울특별시 성북구 고려대로1길 35-1 (보문동1가),서울특별시 성북구 보문동1가 53,,서울특별시,성북구,보문동1가,서울 강북,성신여대/고려대,37.5870507663948,127.018932734098,"전형적인 동네 중국집이지만, 멀리서 찾는 손님도 있는 곳이다. 양이 푸짐하며, 고기튀김, 양장피가 많이 찾는 메뉴다. 달걀프라이가 올라간 볶음밥도 인기며, 당면으로 만든 잡채와 볶음밥이 나오는 잡채밥도 유명하다.","중식, 일반중식",0
6914,옥천옥,NOT,2026,0507-1413-8202,8000.0,50000.0,,,,1941년 ,서울특별시 동대문구 하정로 16 (신설동),서울특별시 동대문구 신설동 94-57,2층,서울특별시,동대문구,신설동,서울 강북,신설동/청량리/회기역,37.57244,127.027,"80년 역사를 자랑하는 설렁탕집. 깔끔한 설렁탕 국물 맛이 좋으며 고기도 푸짐하게 들어 있다. 왕십리에서 오래된 노포 중 하나로, 왕십리뉴타운 개발로 현재 위치로 이전했다.","한식(탕/국/찌개/전골), 설렁탕",0
6445,오리지날분식,NOT,2026,02-362-4295,6000.0,16500.0,11:30~19:00(마지막 주문 18:30) | 일요일 11:30~17:00(마지막 주문 16:30) ,"튀김(7천원), 즉석떡볶이(6천5백원), 맛탕(5천원), 튀맥세트(6천9백원, 7천9백원, 1만4천5백원)",월요일 휴무,1967년 ,서울특별시 서대문구 이화여대길 88-9 (대현동),서울특별시 서대문구 대현동 142-25,,서울특별시,서대문구,대현동,서울 강북,신촌/이대앞,37.5593399785272,126.943602557565,"이대 앞에서 시대를 풍미한, 50년이 넘는 전통의 튀김집이다. 밀가루를 납작하게 펴서 튀긴 커다란 오징어 튀김을 특제 간장 소스에 찍어 먹으면 일품. 매콤한 즉석 떡볶이도 맛볼 수 있다. 떡볶이와 함께 튀김, 맛탕 등이 나오는 세트메뉴가 인기다.","한식(일반한식), 분식, 튀김, 떡볶이",0
8176,도일처,NOT,2026,02-2662-2322,9000.0,100000.0,,,,1966년 ,서울특별시 강서구 개화동로 567 (방화동),서울특별시 강서구 방화동 621-19,,서울특별시,강서구,방화동,서울 강남,김포/마곡,37.561962,126.807717,산동식 요리와 동파육 등으로 인기가 있는 오래된 화상 중식당. 소롱포와 해물누룽지탕도 인기 메뉴이다. 전체적으로 깔끔한 음식을 낸다.,"중식, 일반중식",0
9089,문배동육칼,NOT,2026,02-713-6204,9000.0,13000.0,09:00~19:30(마지막 주문 19:00 ,"육칼, 육개장(각 1만1천원), 사골칼국수(9천원)",명절 당일 휴무,,서울특별시 용산구 백범로90길 50 (문배동),서울특별시 용산구 문배동 34-1,,서울특별시,용산구,문배동,서울 강북,용산/삼각지/숙대입구,37.536622745972274,126.97032435495488,육개장에 밥 대신 칼국수를 넣은 육칼이라는 독특한 메뉴로 유명해진 곳이다. 파와 고기가 듬뿍 들어 있고 중독성 있는 매운맛으로 마니아를 많이 거느리고 있다.,"한식(탕/국/찌개/전골), 육개장, 한식(면류), 칼국수",0
9065,영화장,NOT,2026,02-967-9595,8500.0,75000.0,"11:30~15:00/17:00~21:20│토, 일요일 11:30~15:00/17:00~21:00 ","짜장면(8천원), 삼선짬뽕, 삼선백짬뽕(각 1만2천원), 양저우볶음밥(1만3천원), 부추굴짬뽕(변동), 깐풍기(2만8천원), 탕수육(2만3천원)",월요일 휴무,1970년 ,서울특별시 동대문구 휘경로 3-8 (이문동),서울특별시 동대문구 이문동 288-23,,서울특별시,동대문구,이문동,서울 강북,신설동/청량리/회기역,37.59654,127.0609,50년 이상 된 화상 중식당. 겨울에만 맛볼 수 있는 하얀 국물의 굴짬뽕은 시원한 맛으로 인기가 좋으며 깐풍기도 단연 추천할 만하다. 대를 이어 영업 중이며 실내 분위기도 쾌적하다.,"중식, 일반중식",0
11076,삼송초밥,NOT,2025,051-245-7870  ,10000.0,60000.0,11:00~14:40/16:30~20:30 ,"삼송특선(10만원, 13만원, 16만원), 초밥정식(3만2천원, 4만2천원, 5만2천원), 생선회코스(10만원, 13만원, 15만원), 튀김정식(4만원), 우동정식, 메밀정식(각 1만2천원, 1만7천원), 회정식(4만3천원, 5","일요일, 명절 당일 휴무",1960년 ,부산광역시 중구 광복로55번길 13 (창선동1가),부산광역시 중구 창선동1가 13-1,2층,부산광역시,중구,창선동1가,부산,중구/광복동/남포동,35.099686,129.029879,"60년 넘는 오래된 전통을 이어오고 있는 일식집. 비교적 합리적인 가격에 즐길 수 있는 초밥정식이 인기 메뉴로, 후토마키와 신선한 초밥이 인상적이다. 초밥을 비롯해 다양한 요리가 나오는 코스도 추천할 만하며 우동정식, 메밀정식 등도 선보인다.","일식, 스시",0
9476,안성식당,NOT,2025,043-742-4203  ,10000.0,30000.0,07:00~19:30(마지막 주문 19:00) ,"다슬기국밥(1만원, 특 1만3천원), 다슬기비빔밥(1만원), 능이버섯다슬기국밥(2만5천원), 자연산잡버섯다슬기국밥(1만오천원), 다슬기된장조림(1만2천원), 다슬기전(1만2천원), 다슬기무침(소 3만원, 중","첫째, 셋째 주 월요일 휴무",1953년 ,충청북도 영동군 황간면 영동황간로 1618,충청북도 영동군 황간면 마산리 604-2,,충청북도,영동군,황간면,충북,영동군,36.2247803042594,127.90495631972,"70여 년 전통의 다슬기(올갱이)국밥집. 다슬기에 계란이나 밀가루를 묻히지 않고 넣은 스타일로, 아욱과 부추가 듬뿍 들어 있다. 능이버섯을 넣은 다슬기국밥도 독특한 메뉴로 통한다.","한식(민물어패류), 다슬기",0
9252,옛날배씨네집,NOT,2025,041-852-7371  ,15000.0,70000.0,,,,1973년 ,충청남도 공주시 반포면 창벽로 718,충청남도 공주시 반포면 마암리 543-5,,충청남도,공주시,반포면,충남,공주시,36.434345,127.209657,숯불장어구이와 참게탕 등을 전문으로 한다. 숯불에 구운 후 고추장 양념을 발라 한 번 더 구워 내오는 장어 맛이 일품이다. 테이블에 놓인 숯불화로에서 원하는 만큼 더 구워 먹는다. 쏘가리매운탕과 참게탕도 유명하다.,"한식(민물어패류), 장어, 참게, 민물매운탕",0
9237,명신식당,NOT,2025,061-244-0479  ,12000.0,50000.0,09:00~19:30 ,"떡갈비탕(1만5천원), 곰탕, 육개장(각 1만2천원), 내장탕(1만3천원), 수육(5만원)",둘째 주 화요일 휴무,1979년 ,전라남도 목포시 영산로40번길 10 (중앙동2가),전라남도 목포시 중앙동2가 10-2,,전라남도,목포시,중앙동2가,전남,목포시,34.7860313308185,126.383052022388,"달걀을 올린 옛날식 갈비탕을 맛볼 수 있는 곳. 칼집이 들어가 있는 갈빗대에는 고기가 제법 붙어 있는데, 다짐육을 뼈에 붙인 것이다. 진한 국물 맛이 좋으며 양도 넉넉한 편.","한식(탕/국/찌개/전골), 곰탕, 갈비탕",0
9218,버버리찰떡,NOT,2025,054-843-0106  ,1400.0,1400.0,08:00~19:00 ,"붉은팥찰떡, 기피팥찰떡, 콩가루찰떡, 검은깨찰떡, 참깨찰떡(각 1개 1천4백원)",연중무휴,,경상북도 안동시 제비원로 128 (옥야동),경상북도 안동시 옥야동 297-31,,경상북도,안동시,옥야동,경북,안동시,36.56386823284641,128.7211837759666,"80년의 역사를 자랑하는, 안동 지역의 대표 디저트인 찰떡을 맛볼 수 있는 곳. 찹쌀떡에 콩고물, 거피팥, 붉은팥 등을 묻혀 나오며 달착지근하면서도 쫄깃한 맛이 일품이다. 버버리는 경상도 사투리로 벙어리라는 뜻으로, 떡을 먹고 나면 아주 맛있어서 벙어리가 된다는 의미라고 한다.","디저트/스위트, 찹쌀떡",0
34385,양재닭집,NOT,2026,02-572-1741,16000.0,16000.0,,,,1978년 ,서울특별시 서초구 남부순환로356길 15 (양재동),서울특별시 서초구 양재동 1-7,양재종합시장 지하 1층,서울특별시,서초구,양재동,서울 강남,도곡/양재/매봉,37.4843108450591,127.03796596878,커다란 가마솥에 튀겨내는 옛날 통닭 스타일의 치킨으로 오랜 세월 사랑 받고 있는 곳. 프라이드치킨 단일 메뉴로 손님이 끊임없이 찾아온다. 매장에서 직접 만드는 치킨 무도 치킨과 잘 어울린다. 부담없는 가격으로 술 한잔하기 좋은 곳.,"한식(가금류), 프라이드치킨",0
32554,화풍정,NOT,2025,043-543-3936  ,10000.0,70000.0,07:00~20:00 ,"한방능이닭백숙(7만원), 닭볶음탕, 닭백숙(각 6만원), 송이버섯전골(소 4만원, 중 5만원, 대 6만원), 능이버섯전골(소 3만원, 중 4만원, 대 5만원), 산채비빔밥(1만원)",연중무휴,1964년 ,충청북도 보은군 속리산면 법주사로 21-5,충청북도 보은군 속리산면 상판리 154-3,,충청북도,보은군,속리산면,충북,보은군,36.512747072119,127.810104186053,"속리산 법주사 인근 버섯 요리 전문점으로, 한방백숙과 버섯전골을 선보인다. 신선하고 탱탱한 버섯의 향과 식감이 뛰어나다. 산나물과 버섯으로 꾸려진 기본 반찬도 정갈하게 나온다.","한식(일반한식), 버섯, 산채정식, 한식(탕/국/찌개/전골), 버섯전골",0
31618,풍미당,NOT,2025,043-732-1827  ,3000.0,9000.0,09:00~18:30 ,"물쫄면, 비빔쫄면, 수제비(각 보통 8천원, 곱빼기 9천원), 김밥(3천원)",월요일 휴무,1977년 ,충청북도 옥천군 옥천읍 중앙로 23-1,충청북도 옥천군 옥천읍 금구리 146 학원,,충청북도,옥천군,옥천읍,충북,옥천군,36.2997121213949,127.567760590943,"물쫄면으로 유명해진 분식집. 메뉴는 물쫄면, 비밈쫄면, 수제비, 김밥, 4가지로 심플하다. 물쫄면은 잔치국수와 같은 진한 국물에 노란색 면의 쫄면 국수를 사용한다. 진한 멸치 육수와 쫄깃한 면발, 국물에 풀어진 계란 맛이 일품이다. 수제비도 추천 메뉴. ","한식(일반한식), 분식, 한식(면류), 쫄면",0
31577,삼양다방,NOT,2025,063-231-2238  ,4000.0,12000.0,09:00~23:00(마지막 주문 22:30) ,"허브티, 홍차, 녹차, 수제차(각 5천원), 옛날팥빙수(1만2천원), 삼양커피(4천원)",연중무휴,1952년 ,전라북도 전주시 완산구 동문길 94 (경원동2가),전라북도 전주시 완산구 경원동2가 7-9,,전북특별자치도,전주시 완산구,경원동2가,전북,전주시,35.8182312361145,127.14883229195,"전주에서 가장 오래된 다방. 옛 다방의 인테리어와 소품들이 레트로한 분위기를 준다. 오랫동안 자리를 지켜온 곳으로, 1950년대의 수많은 영화인과 예술인들의 발자취가 담겨 있다. 향수를 불러일으키는 조용한 분위기에서 쌍화탕과 함께하면 옛날 정취를 즐길 수 있다. ","카페/커피/티, 카페",0
31457,제천식당,NOT,2025,033-372-7147  ,7000.0,10000.0,10:00~19:00│목요일 10:00~15:00 ,"꼴두국수(7천원), 막국수(8천원), 비빔막국수(9천원), 손두부(1만원), 두부전골(2인 이상, 1인 1만원)",연중무휴,1973년 01월 31일,강원특별자치도 영월군 주천면 도천길 3,강원특별자치도 영월군 주천면 주천리 1144-1,,강원특별자치도,영월군,주천면,강원,영월군,37.2701554183928,128.266952718485,영월에 있는 오래된 노포 국수집. 강원도 보릿고개 시절 질리게 먹어 ‘꼴두 보기싫다’ 하여 붙은 이름의 꼴두국수를 김치 국물에 메밀면과 잘게 썬 두부를 올려 낸다. 물막국수와 비빔막국수도 추천할 만하다.,"한식(면류), 막국수, 국수",0
31220,삼대냉면,NOT,2025,041-932-8280  ,4000.0,9000.0,11:00~16:00 ,"물냉면(8천원), 비빔냉면(9천원), 떡갈비(4천원)",연중무휴,1970년 ,충청남도 보령시 청라면 냉풍욕장길 6,충청남도 보령시 청라면 의평리 825-5,,충청남도,보령시,청라면,충남,보령시,36.3882125742472,126.65670715787,"50여 년간 냉면 하나로 승부하는 집. 한우사골, 양지, 다시마, 엄나무, 헛개나무, 표고버섯, 디포리 등 15가지 재료와 함께 끓여 닭육수와 혼합하여 깊은 맛을 낸다. 면을 먹는 중간에 육수를 마시면 더욱 진한 냉면 맛을 느낄 수 있다.","한식(면류), 물냉면",0
31081,혜빈장,NOT,2025,032-772-1928  ,6500.0,35000.0,11:00~15:00 ,"짜장면(6천5백원), 짬뽕, 간짜장(각 7천5백원), 군만두(7천원), 볶음밥(8천원), 잡채밥(9원), 라조육(2만5천원), 양장피, 유산슬(각 3만5천원), 탕수육(소 2만원, 중 2만3천원, 대 2만8천원)",월요일 휴무,,인천광역시 중구 참외전로13번길 21 (송월동2가),인천광역시 중구 송월동2가 1-4,,인천광역시,중구,송월동2가,인천,중구(차이나타운),37.4803249508461,126.620511682489,차이나타운 근처에서 60여 년 동안 2대가 이어온 중식당. 은은한 양파의 단맛과 오랜 내공의 불맛이 어우러진 간짜장이 시그니처 메뉴다. 신선한 해산물을 넣어 시원하고 얼큰한 짬뽕 역시 많이 찾는 메뉴 중 하나.,"중식, 일반중식",0
31074,미진과자점,NOT,2025,055-545-3133  ,1900.0,28000.0,07:00~22:00 ,"벚꽃빵(10개 1만4천원, 20개 2만8천원), 벚꽃롤(1만원), 허니마들렌(1만3천원), 벚꽃크림치즈타르트(2천8백원), 피너츠빵(1천9백원), 슈크림빵(2천원)",연중무휴,1976년 06월 05일,경상남도 창원시 진해구 충장로130번길 4 (충무동),경상남도 창원시 진해구 충무동 23-10,,경상남도,창원시 진해구,충무동,경남,창원시(진해),35.151815090165,128.66605694706,"50여 년의 전통을 지닌 빵집. 진해 특산품인 벚꽃빵을 개발한 곳으로 알려져 있으며, 은은한 벚꽃 향을 내는 것이 특징이다. 벚꽃꿀을 넣어 만든 마들렌, 벚꽃롤, 벚꽃치즈타르트 등도 대표 메뉴다.",베이커리,0
31073,명인집,NOT,2025,061-245-8808  ,10000.0,58000.0,11:00~16:00/17:00~22:00(마지막 주문 20:30) ,"갈치조림(2인 이상, 1인 3만원), 지도민어간국(2인 이상 1인 2만2천원), 지도병어조림(5만8천원), 양념게장(2만5천원), 간장게장(4만원), A코스(15만원), B코스(20만원)",화요일 휴무,1979년 ,전라남도 목포시 하당로30번길 14 (상동),전라남도 목포시 상동 973-8,,전라남도,목포시,상동,전남,목포시,34.798874839353,126.422236137681,"약식동원 사상을 근본으로 하는 오래된 한정식집. 좋은 재료만 엄선하여 만든 전라도 음식을 맛볼 수 있다. 갈치조림, 간장게장 등이 대표 메뉴다.","한식(어패류), 홍어, 생선조림, 게장",0
31056,향옥정,NOT,2025,055-336-6283  ,30000.0,50000.0,,,,1977년 ,경상남도 김해시 김해대로 2787-19 (불암동),경상남도 김해시 불암동 192-1,,경상남도,김해시,불암동,경남,김해시,35.2226612016782,128.928527776166,"보양식으로 좋은 장어구이와 메기 매운탕을 전문으로 하는 한식당. 두툼한 장어는 씹는 맛이 좋으며, 얼큰한 메기 매운탕도 일품이다. 반찬도 정갈하게 나온다. 단체 손님을 위한 넓은 좌석과 룸도 마련되어 있어 가족 모임이나 회식 장소로 적합하다. ","한식(민물어패류), 장어",0
31018,진미반점,NOT,2025,063-246-9295  ,6000.0,26000.0,10:00~21:00 ,"된장해물짜장, 된장해물짬뽕(각 9천원), 짜장(7천원), 짬뽕(8천원), 해물짜장(9천원), 깐풍육(2만6천원), 탕수육(소 1만7천원, 중 2만원, 대 2만5천원), 군만두(6천원)",월요일 휴무,1969년 ,전라북도 전주시 덕진구 명주3길 19-2 (인후동2가),전라북도 전주시 덕진구 인후동2가 1551-2,,전북특별자치도,전주시 덕진구,인후동2가,전북,전주시,35.8433518429245,127.148382648533,된장으로 만든 물짜장과 짬뽕이 유명한 곳. 푸짐한 해물과 은은하게 감도는 된장 맛이 일품이다. 함께 곁들일 깐풍육도 많이 찾는 메뉴다.,"중식, 일반중식",0
